order_id,customer_id,order_date,product_category,order_amount,currency,order_status,region
11436,1539,2021-06-28,Training,81758.57,INR,Pending,EMEA
11437,1539,2024-02-16,Support,43096.18,INR,Completed,EMEA
11438,1539,2022-01-28,IP Licensing,101231.74,INR,Cancelled,EMEA
11439,1539,2024-07-02,IP Licensing,423460.68,USD,Completed,EMEA
11440,1539,2023-08-18,Consulting,455258.32,INR,Pending,EMEA
11441,1539,2024-10-01,Training,206837.16,EUR,Cancelled,EMEA
11442,1539,2021-04-11,Training,252009.56,INR,Completed,EMEA
11443,1539,2022-10-16,Consulting,239250.25,INR,Cancelled,EMEA
11444,1539,2022-08-11,Consulting,238654.56,INR,Cancelled,EMEA
11445,1539,2024-03-21,IP Licensing,423905.4,INR,Pending,EMEA
11446,1539,2023-09-04,Support,461419.6,INR,Completed,EMEA
11447,1539,2021-09-29,Training,71515.05,INR,Cancelled,EMEA
11448,1539,2022-11-01,Training,298582.95,INR,Cancelled,EMEA
11449,1539,2022-09-27,Support,14470.14,INR,Cancelled,EMEA
11450,1540,2022-04-18,Consulting,334903.59,INR,Pending,Unknown
11451,1540,2022-04-18,Training,257103.82,INR,Completed,APAC
11452,1541,2021-03-02,Support,461435.86,INR,Pending,
11453,1541,2022-06-04,Training,15346.97,INR,Completed,
11454,,2022-01-23,Support,414459.86,USD,Cancelled,
11455,1541,2022-09-18,Consulting,372940.06,USD,Pending,
11456,1541,2022-07-06,Training,220890.35,USD,Completed,
11457,1541,2022-04-07,Tools,462447.95,INR,Completed,
11458,1541,2021-10-25,IP Licensing,269336.66,INR,Pending,
11459,1541,2021-10-17,Training,191660.54,USD,Pending,
11460,1541,2022-06-09,Support,367384.27,INR,Pending,
11461,1541,2024-04-05,Consulting,234885.71,INR,Pending,
11462,1541,2024-09-06,Consulting,414300.56,INR,Pending,
11463,1542,2024-03-31,IP Licensing,195122.0,INR,Cancelled,APAC
11464,1542,2024-01-13,Consulting,329348.52,USD,Cancelled,APAC
11465,1542,2024-03-02,Training,241830.19,INR,Completed,APAC
11466,1542,2023-02-28,Consulting,417954.46,INR,Cancelled,APAC
11467,1542,2024-11-06,Training,283909.16,INR,Pending,Unknown
11468,1542,2022-08-13,Consulting,441503.92,INR,Completed,APAC
11469,1542,2022-01-14,Support,464113.18,EUR,Pending,APAC
11470,1543,2022-04-13,Tools,28993.99,INR,Completed,
11471,1543,2021-01-11,Consulting,52778.39,USD,Pending,
11472,1543,2021-02-04,Consulting,473639.89,INR,Completed,
11473,1543,2022-11-13,Support,86567.07,INR,Cancelled,
11474,1543,2023-06-15,Tools,108438.86,INR,Pending,
11475,1543,2024-01-22,IP Licensing,112873.59,INR,Pending,
11476,,2021-04-18,Consulting,57425.29,INR,Completed,
11477,1543,2023-02-03,Training,187550.11,INR,Pending,
11478,1543,2023-06-03,Tools,28365.64,INR,Cancelled,
11479,1543,2023-02-09,Training,382166.99,INR,Cancelled,
11480,1543,2022-02-05,Training,115220.95,USD,Cancelled,
11481,1543,2022-07-23,Training,440655.29,INR,Completed,
11482,1543,2024-10-09,Training,328363.78,USD,Pending,
11483,1543,2024-07-08,Support,197615.38,USD,Pending,
11484,1543,2024-05-26,Support,23602.17,INR,Cancelled,Unknown
11485,1544,2023-07-03,IP Licensing,481947.51,INR,Completed,APAC
11486,1544,2024-01-26,Consulting,142686.09,INR,Cancelled,APAC
11487,1544,2023-02-05,Training,97856.82,USD,Cancelled,APAC
11488,1544,2023-06-09,Support,387045.16,EUR,Completed,APAC
11489,1544,2023-07-13,Training,376904.97,INR,Pending,APAC
11490,1545,2022-07-28,Training,333413.4,INR,Completed,APAC
11491,1546,2024-04-07,Support,392681.93,INR,Pending,APAC
11492,1546,2024-03-03,Training,391991.61,INR,Pending,APAC
11493,1546,2022-09-01,Training,394319.98,INR,Completed,APAC
11494,1546,2024-02-11,Training,293824.98,INR,Cancelled,APAC
11495,1546,2023-11-22,Support,185987.6,INR,Cancelled,APAC
11496,1547,2021-06-24,IP Licensing,438181.88,INR,Pending,
11497,1547,2022-09-06,Consulting,495359.17,INR,Cancelled,
11498,1547,2022-10-30,Support,409068.87,INR,Cancelled,
11499,1547,2022-09-04,IP Licensing,325528.42,USD,Cancelled,
11500,1547,2021-12-06,Consulting,499911.3,INR,Pending,
11501,1547,2021-10-25,Consulting,88295.9,INR,Completed,
11502,1547,2023-10-09,IP Licensing,99946.99,INR,Cancelled,
11503,1547,2023-01-26,Training,278987.68,INR,Completed,
11504,1547,2024-11-22,Consulting,415725.78,EUR,Completed,
11505,1547,2023-05-28,Consulting,102425.98,INR,Completed,
11506,1547,2022-04-14,Support,425466.66,INR,Completed,
11507,1547,2023-02-28,Tools,425560.01,INR,Completed,
11508,1548,2021-11-01,Consulting,498188.92,INR,Pending,EMEA
11509,1548,2024-02-04,Training,224074.16,USD,Cancelled,EMEA
11510,1548,2021-05-20,IP Licensing,82481.27,INR,Completed,EMEA
11511,1548,2023-08-08,Tools,115098.55,USD,Completed,EMEA
11512,1548,2024-01-15,Tools,26636.08,USD,Completed,EMEA
11513,1548,2022-07-07,IP Licensing,317639.75,INR,Pending,EMEA
11514,1548,2024-10-29,IP Licensing,375761.8,EUR,Pending,EMEA
11515,1549,2023-03-02,Training,246189.24,INR,Cancelled,
11516,1549,2021-11-09,IP Licensing,264046.2,INR,Cancelled,
11517,1549,2022-10-14,Support,166465.38,INR,Pending,
11518,1549,2023-08-29,IP Licensing,79735.4,EUR,Completed,
11519,1549,2022-11-17,IP Licensing,102498.64,INR,Cancelled,
11520,1549,2023-05-06,IP Licensing,108706.97,INR,Cancelled,
11521,1549,2023-10-11,Support,124511.73,INR,Cancelled,
11522,1549,2023-09-30,Tools,499867.12,INR,Pending,
11523,1549,2024-11-04,IP Licensing,262313.4,EUR,Completed,
11524,1549,2022-08-30,Consulting,29859.45,INR,Pending,
11525,1549,2023-12-14,Tools,405361.85,EUR,Pending,
11526,1549,2022-04-29,IP Licensing,421368.19,INR,Cancelled,
11527,1549,2023-05-23,Consulting,148462.09,EUR,Completed,
11528,1549,2023-11-25,Support,418818.36,INR,Pending,
11529,1549,2022-08-15,Support,317104.97,INR,Completed,
11530,1550,2021-11-24,Support,218042.31,EUR,Cancelled,APAC
11531,1550,2021-11-28,IP Licensing,343204.01,INR,Cancelled,APAC
11532,1550,2023-06-19,IP Licensing,50706.77,USD,Cancelled,APAC
11533,1550,2024-04-03,Support,140007.84,INR,Cancelled,APAC
11534,1550,2022-03-30,IP Licensing,217394.93,INR,Completed,APAC
11535,1550,2021-09-16,Support,474315.63,INR,Pending,APAC
11536,1550,2021-08-15,Tools,134275.79,USD,Pending,APAC
11537,1550,2021-10-17,Consulting,197178.91,EUR,Completed,APAC
11538,1550,2023-12-12,Training,316395.34,INR,Pending,APAC
11539,1550,2023-11-25,Consulting,188602.18,INR,Cancelled,APAC
11540,1550,2022-10-11,Tools,202062.92,USD,Cancelled,APAC
11541,1550,2022-12-22,Training,486470.08,INR,Cancelled,APAC
11542,1550,2021-11-23,Tools,233673.75,INR,Completed,APAC
11543,1550,2023-02-07,Training,83501.52,INR,Pending,Unknown
11544,1551,2021-05-21,Training,201233.16,INR,Cancelled,APAC
11545,1551,2022-10-25,Training,367240.18,INR,Completed,APAC
11546,1551,2022-04-19,Consulting,2808.71,INR,Cancelled,APAC
11547,1551,2023-02-08,Support,445826.1,INR,Pending,APAC
11548,1551,2023-09-23,Support,276229.95,INR,Pending,APAC
11549,1551,2021-07-20,Tools,138956.99,INR,Cancelled,APAC
11550,1551,2021-08-17,Training,83210.86,EUR,Pending,APAC
11551,1551,2021-12-29,Tools,379399.87,INR,Completed,APAC
11552,1551,2024-06-27,Training,61138.93,INR,Completed,APAC
11553,1551,2023-07-03,Training,243591.13,INR,Completed,APAC
11554,1551,2023-02-02,Consulting,123495.03,EUR,Pending,APAC
11555,1551,2023-08-08,Consulting,456133.6,INR,Pending,Global
11556,9999999,2024-04-14,IP Licensing,320167.23,INR,Pending,APAC
11557,1552,2021-03-27,Training,52823.71,INR,Completed,
11558,1552,2022-02-27,IP Licensing,139810.2,INR,Pending,LATAM
11559,1552,2021-07-05,Tools,89588.84,INR,Completed,LATAM
11560,1552,2022-09-19,Training,214184.6,INR,Pending,APAC
11561,1552,2024-07-05,Training,188995.7,INR,Completed,
11562,1552,2024-11-18,Consulting,165029.49,INR,Completed,APAC
11563,1552,2024-04-27,Support,54528.24,INR,Completed,
11564,1552,2024-03-23,Consulting,79842.26,INR,Pending,
11565,1552,2023-12-06,Tools,266805.59,USD,Completed,EMEA
11566,1552,2021-06-20,Support,242134.57,INR,Pending,LATAM
11567,1552,2023-04-28,IP Licensing,147009.11,INR,Completed,
11568,1552,2022-12-31,Consulting,278374.85,INR,Cancelled,EMEA
11569,1552,2021-07-12,Training,399711.51,INR,Pending,EMEA
11570,1553,2024-09-05,Tools,457388.7,INR,Completed,APAC
11571,1553,2024-12-20,Support,370951.0,INR,Pending,APAC
11572,1553,2022-11-19,Training,50345.6,INR,Completed,APAC
11573,1553,2024-06-14,Tools,318680.04,INR,Completed,APAC
11574,1553,2023-01-17,Tools,367128.76,INR,Pending,APAC
11575,1553,2022-07-08,IP Licensing,73566.53,INR,Completed,APAC
11576,1553,2023-01-13,Support,141565.67,INR,Completed,APAC
11577,1553,2021-09-30,Training,441795.32,INR,Cancelled,APAC
11578,1553,2023-09-28,Training,451760.59,USD,Completed,APAC
11579,1553,2022-12-20,Tools,309080.14,USD,Completed,Global
11580,1553,2024-12-25,IP Licensing,15657.39,INR,Pending,APAC
11581,1553,2024-05-25,Training,129047.91,INR,Pending,APAC
11582,1554,2021-02-24,IP Licensing,400202.24,EUR,Pending,
11583,1554,2023-12-18,IP Licensing,361721.45,USD,Pending,
11584,1554,2024-01-07,Tools,308456.42,EUR,Cancelled,
11585,1554,2022-03-19,Tools,406287.03,EUR,Pending,
11586,1554,2021-08-28,Tools,38243.59,INR,Cancelled,
11587,1554,2024-08-14,Consulting,249817.83,INR,Pending,
11588,1554,2022-01-22,Consulting,209498.48,USD,Completed,
11589,1554,2023-11-10,Training,103147.73,INR,Completed,ASIA
11590,1554,2024-03-13,Training,83527.82,USD,Cancelled,
11591,1554,2021-12-21,IP Licensing,190947.47,INR,Completed,
11592,1554,2024-05-24,Support,362567.17,INR,Completed,
11593,1554,2024-03-12,Tools,236855.09,INR,Pending,
11594,1554,2022-02-16,IP Licensing,283930.67,INR,Cancelled,
11595,1554,2024-06-23,Support,348245.89,INR,Pending,
11596,1555,2022-10-25,Tools,138201.74,INR,Cancelled,APAC
11597,1555,2024-02-18,Training,216875.52,INR,Cancelled,APAC
11598,1555,2024-08-15,Consulting,150001.15,INR,Completed,Global
11599,1555,2023-06-01,IP Licensing,240296.24,INR,Cancelled,APAC
11600,1555,2022-05-25,Training,191679.5,USD,Cancelled,APAC
11601,1555,2023-03-10,IP Licensing,197848.37,INR,Cancelled,APAC
11602,1555,2021-10-12,IP Licensing,320149.42,INR,Completed,APAC
11603,1555,2022-07-22,Support,430869.19,INR,Cancelled,APAC
11604,1557,2022-10-10,Tools,307402.55,INR,Pending,
11605,1557,2022-09-30,Training,372487.34,INR,Pending,
11606,1557,2023-01-17,IP Licensing,156726.03,INR,Completed,
11607,1557,2024-03-11,Support,170702.34,INR,Completed,
11608,,2021-10-30,Consulting,498768.98,INR,Pending,
11609,1557,2022-03-29,IP Licensing,3682.14,INR,Pending,
11610,1557,2024-09-25,IP Licensing,171291.97,INR,Completed,
11611,1557,2024-05-21,Tools,161994.65,INR,Pending,
11612,1557,2022-11-12,Support,149655.52,INR,Completed,
11613,1557,2023-12-10,IP Licensing,468174.48,INR,Cancelled,
11614,1557,2022-09-14,IP Licensing,5590.38,USD,Cancelled,
11615,1557,2021-11-11,Tools,268472.09,INR,Pending,
11616,1557,2021-04-05,Support,87348.57,INR,Completed,
11617,1557,2024-05-23,IP Licensing,422121.23,EUR,Cancelled,
11618,1557,2021-04-16,Tools,333633.81,INR,Cancelled,
11619,1558,2021-12-14,Support,229360.87,EUR,Pending,
11620,1558,2023-05-02,IP Licensing,184378.14,INR,Cancelled,
11621,9999999,2022-08-23,Support,244098.46,INR,Cancelled,
11622,9999999,2021-06-22,Support,429790.87,USD,Pending,APAC
11623,1559,2023-09-07,Consulting,400829.9,INR,Completed,APAC
11624,1559,2023-12-31,IP Licensing,361969.81,EUR,Pending,APAC
11625,1559,2023-07-01,Consulting,370712.75,USD,Pending,APAC
11626,1560,2021-10-07,Consulting,317601.47,INR,Cancelled,APAC
11627,1561,2021-06-12,Consulting,118901.58,INR,Completed,APAC
11628,1561,2021-08-26,IP Licensing,101547.63,EUR,Pending,APAC
11629,1561,2024-02-17,IP Licensing,347415.24,USD,Completed,APAC
11630,1561,2022-12-14,Tools,86384.45,INR,Pending,APAC
11631,1562,2022-07-29,Consulting,21926.49,INR,Completed,APAC
11632,1562,2024-02-15,Tools,166755.7,INR,Pending,APAC
11633,1562,2022-05-17,Tools,458459.39,INR,Cancelled,APAC
11634,1562,2021-03-26,Tools,60411.13,INR,Pending,APAC
11635,1563,2021-10-10,Support,477897.49,INR,Pending,
11636,1563,2021-06-29,Consulting,138053.57,INR,Cancelled,
11637,1564,2021-03-28,IP Licensing,344820.25,INR,Completed,EMEA
11638,1564,2024-03-04,Training,242116.26,USD,Completed,EMEA
11639,1564,2021-07-04,Consulting,275166.86,INR,Completed,EMEA
11640,1564,2021-09-10,Support,140820.54,INR,Completed,EMEA
11641,1564,2024-10-17,Tools,386743.9,EUR,Cancelled,EMEA
11642,1564,2023-11-09,Training,370944.78,INR,Pending,EMEA
11643,1564,2022-03-31,Training,295065.47,INR,Completed,EMEA
11644,1564,2023-06-10,Consulting,421285.32,INR,Pending,EMEA
11645,1564,2023-07-21,Training,22633.81,INR,Completed,EMEA
11646,1564,2022-08-17,Support,379068.62,INR,Pending,EMEA
11647,1565,2024-10-07,Consulting,483891.26,INR,Completed,
11648,1565,2023-12-11,Training,109975.41,INR,Completed,
11649,1565,2022-04-22,Support,432276.89,INR,Completed,
11650,1565,2024-04-20,Support,484755.91,USD,Pending,
11651,1566,2021-10-30,Support,66205.5,INR,Pending,APAC
11652,1567,2021-05-09,Consulting,277341.22,EUR,Cancelled,
11653,1567,2023-07-02,IP Licensing,277793.12,INR,Pending,
11654,1567,2021-02-25,Support,1117.56,EUR,Pending,
11655,1567,2021-02-08,Training,44779.72,INR,Completed,
11656,1567,2022-03-09,IP Licensing,190585.66,INR,Pending,
11657,1568,2023-12-26,Consulting,447523.09,INR,Pending,
11658,1568,2021-09-14,Support,87279.23,USD,Cancelled,
11659,1568,2021-07-02,Consulting,368665.72,INR,Cancelled,
11660,1568,2022-05-26,Consulting,219494.85,INR,Cancelled,
11661,1568,2022-06-17,Training,59993.71,INR,Cancelled,
11662,1568,2023-03-09,IP Licensing,12969.11,INR,Completed,
11663,1568,2024-08-14,Consulting,126628.78,INR,Cancelled,Unknown
11664,1568,2021-07-06,Support,433862.44,INR,Cancelled,Unknown
11665,1568,2021-04-23,Support,274504.5,INR,Pending,
11666,1568,2022-03-11,Support,155691.61,INR,Pending,ASIA
11667,1568,2023-05-08,Consulting,196562.66,INR,Pending,
11668,1568,2022-01-14,Tools,259848.17,INR,Pending,
11669,1568,2021-09-24,Tools,450563.3,EUR,Pending,
11670,1569,2024-04-29,IP Licensing,50248.0,INR,Completed,APAC
11671,1569,2021-01-29,IP Licensing,129967.01,INR,Pending,APAC
11672,1569,2022-09-03,Support,86972.6,USD,Pending,APAC
11673,1569,2022-04-06,Consulting,6912.58,INR,Completed,APAC
11674,1569,2023-07-14,Consulting,357761.6,INR,Pending,ASIA
11675,,2023-11-22,Training,350086.93,INR,Cancelled,APAC
11676,1569,2021-04-12,Support,25466.23,INR,Pending,APAC
11677,1569,2023-03-31,Training,358438.51,INR,Cancelled,APAC
11678,1569,2022-02-04,Support,181407.03,INR,Pending,APAC
11679,1570,2023-03-01,IP Licensing,432888.13,INR,Pending,
11680,1570,2022-09-22,Tools,212242.48,USD,Cancelled,
11681,1571,2021-10-24,Tools,175008.22,INR,Pending,APAC
11682,1571,2023-11-09,IP Licensing,297033.86,EUR,Cancelled,APAC
11683,1571,2024-10-27,Consulting,300168.94,INR,Cancelled,APAC
11684,1571,2021-01-27,Tools,355709.31,INR,Pending,APAC
11685,1571,2023-08-22,Consulting,168474.73,INR,Cancelled,APAC
11686,1571,2023-10-29,Training,309377.4,INR,Completed,APAC
11687,1572,2021-05-07,IP Licensing,62160.2,INR,Cancelled,Global
11688,1572,2022-10-02,Support,71864.86,USD,Completed,EMEA
11689,1572,2023-01-03,Consulting,398015.22,INR,Pending,EMEA
11690,1572,2023-09-21,Tools,48636.96,USD,Completed,EMEA
11691,1572,2024-04-30,Consulting,69753.84,INR,Completed,EMEA
11692,1573,2021-08-03,Tools,156013.02,USD,Completed,APAC
11693,1574,2024-09-14,Tools,387194.28,INR,Cancelled,APAC
11694,1574,2022-01-08,Training,472973.43,EUR,Pending,LATAM
11695,1574,2021-11-10,Training,158579.91,USD,Completed,LATAM
11696,1574,2024-01-12,Tools,292308.25,INR,Pending,APAC
11697,1574,2021-09-07,Training,387231.89,INR,Completed,EMEA
11698,1574,2024-07-26,IP Licensing,407571.09,INR,Pending,APAC
11699,1574,2024-04-24,Support,229271.47,INR,Cancelled,
11700,1574,2023-04-14,Training,78871.04,INR,Completed,
11701,1574,2022-04-27,Support,308667.37,INR,Completed,
11702,1574,2023-09-19,Support,75755.13,INR,Completed,LATAM
11703,1574,2024-06-07,Support,217889.43,INR,Pending,APAC
11704,1574,2022-12-05,Training,315322.37,EUR,Cancelled,EMEA
11705,1574,2021-10-16,Consulting,168924.73,INR,Pending,EMEA
11706,1575,2023-03-31,Support,115397.38,INR,Cancelled,
11707,1576,2024-01-08,Consulting,454373.47,INR,Pending,APAC
11708,1576,2024-11-09,Tools,340953.57,USD,Cancelled,APAC
11709,1576,2024-09-28,Tools,377849.19,INR,Cancelled,APAC
11710,1577,2024-04-27,Support,206455.22,USD,Pending,
11711,1577,2023-11-25,Support,457799.39,INR,Cancelled,
11712,1577,2022-12-14,Consulting,337041.5,INR,Cancelled,
11713,1577,2024-03-07,Tools,330270.1,INR,Completed,
11714,1577,2024-07-01,IP Licensing,61999.91,INR,Cancelled,
11715,1577,2021-07-28,Support,62154.06,INR,Completed,
11716,1577,2022-12-14,Tools,327323.02,INR,Completed,
11717,1577,2024-10-08,IP Licensing,458469.91,INR,Pending,
11718,1577,2024-09-22,Training,48756.43,INR,Pending,
11719,1577,2024-12-03,Tools,164133.59,INR,Cancelled,
11720,1577,2021-04-19,Training,96374.32,USD,Cancelled,Unknown
11721,9999999,2024-04-17,Tools,189744.77,INR,Cancelled,
11722,1578,2021-03-14,Tools,466620.02,INR,Pending,
11723,9999999,2022-11-27,Support,177409.24,INR,Pending,
11724,1578,2024-05-11,Support,322142.22,EUR,Pending,
11725,1578,2023-05-13,Tools,345088.54,INR,Cancelled,Unknown
11726,1578,2021-07-11,IP Licensing,487150.61,EUR,Completed,
11727,1578,2023-01-30,Consulting,169277.35,INR,Cancelled,
11728,1578,2021-08-19,IP Licensing,230106.94,INR,Completed,
11729,1578,2023-03-30,Tools,124837.74,USD,Completed,
11730,1579,2023-04-06,Support,308428.57,EUR,Completed,
11731,1579,2022-11-21,Training,189999.29,USD,Cancelled,
11732,1580,2023-05-03,IP Licensing,218480.76,USD,Cancelled,
11733,1580,2022-06-11,Training,237984.98,USD,Cancelled,
11734,1580,2022-06-08,IP Licensing,22631.28,USD,Completed,
11735,1580,2023-08-24,IP Licensing,36362.12,INR,Pending,
11736,1580,2022-02-03,Training,454967.72,INR,Pending,
11737,1580,2022-10-24,Tools,199073.61,INR,Pending,
11738,1580,2022-01-28,Tools,478597.7,INR,Cancelled,
11739,1580,2022-05-17,Training,491536.99,INR,Pending,
11740,1580,2023-12-12,Tools,225232.86,EUR,Completed,
11741,1580,2024-07-16,Consulting,95380.48,INR,Completed,
11742,1581,2021-03-06,Consulting,236020.31,USD,Pending,
11743,1581,2024-01-10,Tools,355786.22,USD,Completed,
11744,1581,2022-07-08,Consulting,299076.99,INR,Completed,
11745,1581,2021-05-23,IP Licensing,30757.65,USD,Completed,
11746,1581,2024-04-07,Consulting,438912.68,INR,Pending,
11747,1581,2023-08-20,IP Licensing,204953.14,INR,Completed,
11748,1581,2024-05-14,IP Licensing,59848.72,INR,Completed,
11749,1581,2024-11-25,Consulting,445170.56,INR,Pending,
11750,1581,2022-08-20,Training,463360.83,EUR,Completed,
11751,1581,2022-06-26,Tools,211164.61,USD,Cancelled,
11752,1581,2021-09-21,Training,436658.02,INR,Completed,
11753,1581,2024-01-11,Consulting,428600.03,USD,Cancelled,
11754,1581,2021-06-14,Training,357037.08,USD,Completed,
11755,1582,2024-08-17,Tools,109876.81,INR,Completed,
11756,1582,2023-09-17,Training,218518.83,INR,Pending,
11757,1582,2024-09-08,Support,326638.17,USD,Cancelled,
11758,1582,2024-06-16,Tools,448301.03,INR,Cancelled,
11759,1582,2022-04-28,Training,191554.27,EUR,Cancelled,
11760,1582,2022-09-04,IP Licensing,240686.53,USD,Completed,
11761,1582,2024-07-07,Training,92089.59,INR,Completed,
11762,1582,2024-08-07,IP Licensing,48865.4,INR,Pending,
11763,1582,2023-09-22,Support,230431.81,USD,Pending,
11764,1583,2022-10-29,Consulting,211471.25,INR,Cancelled,APAC
11765,1583,2023-03-10,Support,272721.61,INR,Completed,APAC
11766,1583,2023-11-19,Training,369048.7,INR,Pending,APAC
11767,1583,2022-09-18,IP Licensing,134269.35,EUR,Completed,APAC
11768,1583,2022-08-08,IP Licensing,48253.29,INR,Cancelled,APAC
11769,1583,2022-08-12,Consulting,355648.15,INR,Pending,APAC
11770,1583,2023-02-21,Tools,275143.41,INR,Completed,Global
11771,1584,2021-08-24,IP Licensing,388817.93,INR,Completed,
11772,1584,2022-08-29,Support,454003.42,USD,Completed,
11773,1584,2022-10-17,Consulting,221352.08,USD,Pending,
11774,1584,2023-08-16,Tools,183056.44,INR,Completed,
11775,1584,2022-07-29,Consulting,96638.37,INR,Completed,
11776,1584,2021-01-06,Tools,114954.4,EUR,Cancelled,ASIA
11777,1584,2021-02-03,Support,22696.35,INR,Cancelled,
11778,1584,2024-09-15,Tools,283420.85,INR,Pending,
11779,1584,2022-01-29,Training,252623.31,INR,Cancelled,
11780,1584,2023-12-18,IP Licensing,463344.2,USD,Completed,
11781,1584,2024-01-12,Support,110591.91,INR,Cancelled,
11782,1584,2023-08-11,Tools,283148.42,INR,Cancelled,
11783,1584,2024-12-29,Tools,310332.41,INR,Pending,
11784,1585,2024-10-31,Tools,175533.29,INR,Pending,
11785,1585,2022-01-10,Support,141341.55,USD,Completed,EMEA
11786,1585,2024-03-11,Consulting,101975.09,USD,Pending,EMEA
11787,1585,2024-11-16,IP Licensing,441944.09,INR,Completed,LATAM
11788,1585,2021-02-09,Training,404642.66,INR,Completed,
11789,1585,2021-03-24,Training,7369.01,INR,Cancelled,APAC
11790,1585,2023-11-29,Consulting,471143.08,INR,Pending,EMEA
11791,1585,2021-08-12,Consulting,273306.57,INR,Pending,
11792,1585,2021-03-01,Support,240363.27,INR,Pending,APAC
11793,1586,2021-09-20,Consulting,200070.28,USD,Cancelled,APAC
11794,1586,2021-11-27,Tools,238348.05,INR,Pending,APAC
11795,1586,2022-09-23,Tools,412005.11,INR,Completed,APAC
11796,1586,2024-03-25,Tools,63881.05,INR,Completed,APAC
11797,1586,2022-05-29,Tools,104082.28,INR,Completed,APAC
11798,1586,2021-12-06,Consulting,311837.61,USD,Pending,APAC
11799,1586,2023-01-24,IP Licensing,238535.43,INR,Completed,APAC
11800,1587,2022-07-18,Support,286632.43,INR,Pending,
11801,1587,2023-07-26,Consulting,102743.44,USD,Cancelled,
11802,1587,2023-08-15,Tools,378326.99,INR,Cancelled,
11803,1587,2023-09-25,Training,248081.66,USD,Completed,Unknown
11804,1587,2023-03-13,Training,10367.25,EUR,Pending,
11805,1587,2023-03-20,IP Licensing,119328.76,INR,Completed,
11806,1587,2022-04-16,Training,485016.47,INR,Pending,
11807,1588,2022-06-05,Tools,489808.92,USD,Cancelled,
11808,1589,2024-06-14,Support,138574.32,INR,Pending,
11809,1589,2022-06-20,Support,215692.48,INR,Pending,
11810,1589,2022-08-30,IP Licensing,486932.2,USD,Completed,
11811,1589,2022-05-15,Training,110722.26,INR,Completed,
11812,1589,2021-01-31,Tools,137496.68,USD,Pending,
11813,1589,2022-03-04,Consulting,346086.75,USD,Completed,
11814,1589,2021-11-25,IP Licensing,331061.5,INR,Cancelled,
11815,1589,2023-11-30,Consulting,477150.62,USD,Pending,
11816,1590,2023-05-12,Support,408645.65,INR,Completed,APAC
11817,1590,2021-11-20,Training,435703.2,INR,Pending,APAC
11818,1590,2024-05-28,Tools,424618.89,INR,Completed,APAC
11819,1590,2024-08-05,Support,46145.12,INR,Cancelled,APAC
11820,1590,2023-05-08,Consulting,350893.83,INR,Pending,Unknown
11821,1590,2021-09-15,Consulting,487719.78,INR,Pending,APAC
11822,1592,2024-01-05,Tools,411281.82,INR,Pending,APAC
11823,,2022-06-29,Training,327253.95,INR,Pending,APAC
11824,,2023-10-18,Consulting,83065.67,INR,Cancelled,APAC
11825,1592,2023-01-21,Consulting,43090.05,USD,Completed,APAC
11826,1592,2024-03-05,Tools,447512.75,INR,Completed,APAC
11827,1592,2023-06-28,Consulting,370694.8,INR,Completed,APAC
11828,1592,2023-07-16,IP Licensing,180458.78,EUR,Completed,APAC
11829,1593,2021-10-19,Training,221622.07,INR,Completed,APAC
11830,1593,2023-05-15,Tools,425762.79,INR,Pending,APAC
11831,1593,2022-05-15,Consulting,384843.13,USD,Pending,APAC
11832,1593,2021-04-21,IP Licensing,489330.0,INR,Pending,APAC
11833,1594,2023-07-16,Consulting,325254.83,EUR,Pending,
11834,1594,2021-12-19,Tools,401489.6,INR,Pending,
11835,1594,2024-12-06,IP Licensing,248098.5,USD,Cancelled,Unknown
11836,1594,2022-07-31,IP Licensing,426344.47,INR,Cancelled,
11837,1594,2022-12-26,Support,252021.12,USD,Pending,
11838,1594,2022-12-26,Support,65767.7,INR,Pending,
11839,1594,2024-06-14,Training,322218.93,USD,Cancelled,
11840,1594,2023-08-19,Training,295059.42,INR,Completed,
11841,1594,2021-11-26,IP Licensing,8396.86,EUR,Completed,
11842,1595,2023-10-28,Support,392109.25,USD,Pending,APAC
11843,1595,2024-01-12,Consulting,239579.46,INR,Pending,APAC
11844,1595,2024-10-03,Support,179436.74,INR,Pending,APAC
11845,1595,2022-12-13,Consulting,306351.67,INR,Completed,APAC
11846,1595,2023-03-13,IP Licensing,131787.54,INR,Cancelled,APAC
11847,1595,2024-09-14,Training,60725.86,INR,Completed,APAC
11848,1595,2023-07-29,Tools,346333.63,EUR,Pending,APAC
11849,1596,2022-12-03,Support,135229.03,INR,Cancelled,APAC
11850,1596,2024-12-29,Consulting,128891.95,INR,Pending,APAC
11851,1596,2024-12-29,Consulting,25172.77,USD,Pending,APAC
11852,1596,2024-03-07,Support,253983.23,INR,Completed,APAC
11853,1596,2024-03-02,Support,206358.0,INR,Completed,APAC
11854,1596,2023-03-09,Support,395357.97,INR,Pending,APAC
11855,1596,2021-02-13,Training,384368.63,USD,Cancelled,APAC
11856,1596,2024-06-23,Tools,248943.98,INR,Pending,APAC
11857,1596,2021-02-28,Tools,353469.35,USD,Completed,APAC
11858,1596,2021-04-20,Training,265099.3,INR,Cancelled,APAC
11859,1596,2024-01-22,Tools,157437.1,INR,Pending,APAC
11860,1596,2023-05-25,Consulting,178315.81,INR,Cancelled,APAC
11861,1596,2021-09-23,Support,213111.79,INR,Cancelled,APAC
